,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,language_code,country_code,laguage_code
67,App Store,fe0dfaf7-7792-4e6a-a474-85e9f32bdbba,DaintlyDelilah,Oh Instagram.,"Honestly. If you would’ve asked me a little over a week ago I would’ve said, “ I love Instagram it’s the best social media app out there!” But , within this lovely week-ish. I’ve had my business account completely deleted with no explanation. Let’s add that it was AFTER I paid for a Instagram promotion and finished it. So they took my money, then deleted my account. I didn’t post anything more from the post that I put through promotion, just took the money and deleted it. And now after giving up on having my business go through Instagram I find today that I’ve also been logged out of my personal account, not deleted yet, but the account that I’ve had since I was in 6th grade. The account will not let me log in since I had an account that got blocked on this phone. So now I’m off of both business and personal accounts and being forced by Instagram to take an ig hiatus. I don’t understand why Instagram is targeting certain accounts through their apps, especially account holders that are physically paying them. So, please take a second to think about weather it’s worth it to run a business through Instagram with having the chance for it to be deleted with no exploration and no support from Instagram since none of their support outlets either connect you with someone or even work for what they say they do. Thanks for reading my annoyed ramble. I’m gonna go see if you can run a business through Twitter now.",1,,2019-05-13 02:37:12,,,,us,en
68,App Store,d6591a71-c122-4f1e-bfae-efcd7865855d,🌼Caitlyn🌼,Needs Some Improvement,"I’ve had Instagram since 2013, which is a very long time 😂 It’s definitely changed over the years. A few problems I’m facing now, however, include my explore page resetting (I’d have to exit the app & go back in to fix that), and not having sound when I try to upload a video on an extra account.
I also feel that a few of the features that used to be on there were so much better and easier to get to.
Archived Stories, for example. Whenever your story would disappear after the 24 hours ended, you’d get a notification saying how many people viewed it. Now, that’s not there anymore, and I have to go to my archived just to see who looked at my stories.
 Another thing is the hashtag following (or whatever it is 🤷‍♀️). For me personally, I’ve never used this. I tried it once and just thought it was annoying cause the posts would go on my feed, and I’d be thinking that I’m just following these accounts when I wasn’t. It really isn’t the greatest feature to me, as I could just go to my explore page and find the same posts.
Regardless of these minor things though, I still use Instagram pretty much every day. 😂 It’d just be nicer if these issues were resolved or taken into account by me writing this.",4,,2018-12-21 16:07:25,,,,us,en
69,App Store,a4973e21-a9c5-4e45-b44d-daa3053a5d5c,Ben609tattoo,Problems right now,Hey so I am a tattoo artist and I use Instagram basically to contact and find new clientele. Over the last two years with Instagram I have had amazing results. Unfortunately over the last week I've been having a lot of problems. Accounts that aren't following me and a lot of my followers aren't seeing my new posts they said I was always on there different hashtags they follow and now I'm not also my posts have drastically went down in likes and all my likes are from my followers no new accounts which is very different then the previous weeks and months . I also have been putting out way more content and it's better so my interactions and likes and followers should go up like they have been but for some reason all of the sudden no one is seeing me finding me and like I said even my followers keep telling me the can't see my posts. I love Instagram it's been an amazing platform to grow and literally is the a third of the reason I am successful and I can support my daughter and wife but I've had a huge drop recently and it's hurt my business and I'm sure it's an easy fix or there's a way to make it better or something but it definitely is upsetting at the moment.,5,,2019-04-19 16:05:08,,,,us,en
70,App Store,cd3c29ef-f3c6-4ecd-9d5e-439b27a08361,Birdoggie,No more Suggested posts/reels please,"Look, I get it. You want me to engage with your app for longer durations and with greater frequency. If you can get me to do that your ads are worth more. Makes sense. So you inundate me with ML suggested posts and high view count reels. I click on some of them, i even share them, but I hate them. I come to interact with your platform because I want to connect to friends and creators, makers, engineers and artists that I admire. I come to it to feel community or be inspired, but more and more recently i just keep getting pummeled with pimple popping or sexually suggestive tattoo videos or “dermatologist reactions“ and i get drawn in and i get distracted from why I’m really there. I know this is exactly what you intend. You do this because its easy. Just let the models push content that drives interaction instead of stuff the users are seeking out (following) on their own. You really should be ashamed of yourselves. You have something really great and you just keep poisoning it because the only accountability that matters is revenue. It’s shareholder value. It’s the thing that gets you incremental gains in your performance reviews. You train us to want more; you feed on our loneliness, our want to be connected. You wound us for pennies. We just keep coming back but it doesn’t change how bad it makes us feel. I pity you.",2,,2023-01-14 21:10:19,,,,us,en
71,App Store,a64a8773-a386-4e55-91df-f512cfa1367d,TCHALLA21,Not good,"I know you guys don’t read these but I’ll write this anyway. Why the feed isn’t in chronological order is beyond idiotic at this point. No one needs the espn highlights from 3 days ago at the top of the feed list. Then as a fellow developer and finance manager of a company, I know facebook inc sells data to other tech company’s so they can find “look a likes” and such to target their markets better. But you guys have made it so obvious that you are just hoarding your users data to sell to the anyone willing to pay your prices. Like if someone tags a location in playa vista California, and the very next day gets sponsored ads in their feed for Apt’s in playa vista california. Hey cool it’s a business and you guys are great at it because the idea of your product is amazing. But every time one of these algorithm based add ins are included into your development the greatness of your product deteriorates. I deleted Facebook years ago because long before your political troubles it was glaringly obvious that the spirit of your product was dead. Facebook was no longer the cool party. Instagram is doing the same thing. At least give your users the option to choose. Most wont even care if they were given a choice (yes that was a matrix reference). But when most people speak of how gross social media can be. It’s not the users or content it’s how you guys choose to display it. I hope that you all could really do better because now it’s kinda trash.",1,,2019-05-10 05:18:38,,,,us,en
72,App Store,ab772d7c-c064-4384-8d17-e267a359aedf,Paramicium,Great and not so great,"Had brunch at the Boathouse.  The prices were very reasonable.  The food was excellent and the presentation was excellent.  They must have the best chef in town as I have never seen anything in the Duluth area presented anywhere near what we were served.  The waitress was very good but no name tags?  Management too cheap?  How do I request a table next time with the same server?
Now the downside.  The bar area was nice and cool on a hot day, BUT the dining area facing the Lake where everyone ate was WARM and uncomfortable.  I asked if they could do anything about it and the gal in the bar area agreed that it was warm and said she would ask.  Ask?  She has to ASK when it is obviously uncomfortable?  The thermostat was on an inside corner of the dining area.
I also noticed that the whole Fitgers shopping area on the street level was warm!  They must not be able to afford air conditioning?  Not sure I would want to shop there.
Parking was on the street.  Because the Boat House is understaffed and service is very slow I had to go back and put another hour on the meter and that was barely enough.  
All in all I think we will go back.  It is the only restaurant that serves good food well.",5,,2022-07-23 03:45:53,,,,us,en
73,App Store,8bcfe175-ebec-4687-9596-07dc55bc51ca,Aperralll,Please stop making unnecessary changes,"I am finding it harder to use Instagram with every update. Changes that are being made are unnecessary and feel unnatural to me. I can’t see posts in chronological order, I have “suggestions” on the feed which I go to see ONLY what the people I’m following have been up to. That’s been slightly annoying, but now in the explore feed when I click on one post with the intention to scroll through all the posts suggested to me from various users... instead I’m met with only one users posts, most of which I’m not interested in and it’s annoying to have to go back and click the next picture to see the next meme or what-have-it, causing me to close the app and open FaceBook or Twitter instead as they aren’t making changes that are majorly affecting the way users browse content. I don’t know who instagram has put in charge of these updates, but every single update gets worse. ALSO not to mention, the app will automatically follow accounts that I have either never encountered or had no interest in following. I have never left a review in the AppStore but Instagram used to be my favorite social media outlet and now I’m much more fond of other things due to some of the updates and I think a lot of people might feel this way about the path instagram is taking.",3,,2017-12-17 05:24:44,,,,us,en
74,App Store,bfa7ee02-e2f2-4359-9743-82cfaa863316,uzer001098876,A sad user,"My Instagram feed is now filled with posts from advertisers and accounts of which I don’t even follow. I never see my friends on my feed anymore unless I am scrolling for 10 minutes and people’s pictures are not getting as many likes. I can speak from experience because I have watched my likes go down as Instagram has changed their algorithm. People like things which are unique! Keep Instagram different and unique and make other platforms want to be like you, not you wanting to be like them. If the changes are based off of Statistics, realize the functions of other apps. Snapchat for instance, people like it simply because it is very private. On Instagram you are able to send pictures to people however they can be uploaded from the camera roll and used to look like the picture was taken just then.. this makes Instagram very user friendly for catfishes. Just keep the traditional Instagram aspects and forget about conformity. Make it so dm pictures- if uploaded from camera roll, it states that. Additionally, make the feed tendered to followers which a users look at most frequently.

Because of these issues with the algorithm, even though I used Instagram since 2012, I must say goodbye until changes are made :(",4,,2019-01-02 02:34:27,,,,us,en
75,App Store,814169f3-87ee-418d-99e7-0da1c1141491,Jay_Goldsmith,"Doesn’t listen to your problems, unnecessary frustration","I love Instagram. I always have. It’s a really fun app to use, and I enjoy posting my photos to it. But lately, I’ve had many more complaints than positive notes. 
To start, Instagram’s inability to listen to the problems that its users have or try to fix them is incredibly frustrating. I was attempting to make a birthday post for a friend of mine; with a large number of photos selected and many tags. It took me well over forty-five minutes to make this post. It told me that my photos couldn’t post and that they would try again when they had a better connection. Naturally, I went to the internet, searching for a solution. I realized, after scrolling fairly far back in Reddit feeds, that this problem has been existing for over four years and Instagram has done nothing to fix it. One of the troubleshoot ideas a Redditor suggested was to log out and back into my account. When I did so, it deleted the post I was attempting to make and all of my drafts. The fact that this app can’t complete a basic function it was made to do- the creators chose the photo and tag limit, not the users- and then deletes the entirety of my work and my drafts is absurd and unwelcome. These problems have been existing for years, but Instagram gives no care. Sick of this.",2,,2021-12-07 13:47:22,,,,us,en
76,App Store,e8fd75d6-3d10-467c-9360-67cbbcd4e548,Rosifart,Why would you make it like this?,"So usually I’d give Instagram 5 stars but considering that my account was disabled for the dumbest reasons I refuse to give it 5 stars. I had been leaving comments to people being hateful on other peoples posts and just because my comments had curse words or the word ugly in them they would get taken down and I was accused of hate towards others. Now I’m not going to deny my comments weren’t the nicest but I’ve literally gotten death threats from people and they still have their accounts and their comments still exist. So why is my account disabled yet they get to have theirs? Not to mention the ongoing issue of Instagram not having anyway to ACTUALLY help their customers. They don’t have a phone number or an email and they have people rely on the app. I can’t even try to appeal for my account or whatever it is and there’s no Instagram workers or people to help me. So I’m literally stuck here without and Instagram account and the possibility of it just being deleted without me being able to do anything about it. If anybody from Instagram sees this and wants to help that’s be wonderful and if you do see this maybe work on the apps terms because they’re garbage, and work on how customers can reach you cause this is the number one reason people don’t like Instagram. I’ve lost so much stuff all because I said curse words and the word ugly, really?",1,,2021-10-11 13:37:38,,,,us,en
77,App Store,0801c7a6-f4ef-4829-9d47-0bbdae1d6d01,jmvasq03,Never thought I would have to do this,"Please hear me out Instagram because apparently you don’t deem your users worthy of your time. I’ve been blocked from commenting, liking, and requesting to follow for weeks now. Why? Apparently an algorithm considered me to be spam. Seriously? You block me from doing virtually anything on the app. And this go beyond just my interactions with other posts because I’ve been having issues uploading on my stories and I can’t even comment or like my own posts nor others which I’m tagged on. I’ve tried logging out and back in, uninstalling and reinstalling, and still no resolve. I’d like to know what the process is when you report issues because I’ve been sending out reports at least once a week for almost a month and I still haven’t heard back. Do you even check the reports? Was I reported as a spam account? What procedures are in place to verify a spam account? Why was I not a part of any of this? I don’t use Facebook, I don’t have Twitter, I don’t have Tik Tok, so Instagram has always been my favorite social media account but at this point I’m seriously considering shutting it down for good since I can’t even use it anymore. The only thing left that I hadn’t done up until this point is give a bad review and I’m torn about doing this because I understand everyone has a job and bugs happen, but this has drug on for too long. Fix this.",1,,2020-12-03 18:24:26,,,,us,en
78,App Store,c2c19fe8-40ba-4290-8f70-d870cb174a96,--wolfg1rl--,Fix this please!,"I really enjoy using Instagram but I have one issue and that is that when I try to upload more than one photo into one post it crops my photos to the same size as the first one in the post. I want to be able to post all of them into one post and have all of the pictures be the original size. This would be great for photographers like me who go out on photoshoots and want to put up one post with their best photos. It is hard to do that when all of your photos are cropped the exact same way. It should be the same way as Facebook. I am not saying we make Instagram exactly like Facebook because they are two different social medias, but I think it would be nice if we could upload photos on Instagram the same way we can upload them on Facebook. With Facebook you have one post with multiple pictures that are all the original sizes. You can then click on them and look through them individually before exiting and going through the rest of your feed. Instagram should allow us to have the option to upload our photos like this. We should have an option to do this If we have a photography account. I know not everyone would want to upload their photos this way but many would choose to do this.",4,,2018-06-10 04:41:41,,,,us,en
79,App Store,70d27c40-8792-45ab-aa98-907269cdfa8b,Lunarali,Issues with Business Accounts,"Instagram has been fairly enjoyable for me…on my personal account. It’s an entirely different story for my business account. For the past couple of months, I have been unable to create promotions (it says something along the lines of “something went wrong on our end, please try again later”) unless I delete the app, redownload it, then create a promotion within 5 minutes of redownloading it (it has the old Instagram appearance with the notification section on the bottom bar when I redownload it, then changes back to the new layout with problems after about 5 minutes). Then when I get to make one using the above method, I can’t edit it or stop it if it’s not performing properly (which they aren’t anymore). I also cannot edit payment methods (same error message). My reach outside of direct marketing has also plummeted (videos that were consistently getting 4k+ views in less than an hour are now lucky to get over 300 in their lifetime). No matter how many times I report issues, nothing is resolved, and I can’t find any answers online or speak with a customer support agent (which is INSANE for any service that accepts money). For the part of the app where Instagram stands to make the most money, it seems to have the most issues. It’s just not great for business anymore.",2,,2021-08-16 02:08:25,,,,us,en
80,App Store,b6476951-1355-45e2-bf25-a88127d88ef8,Šally,I’M UPSET!!!,"I’m writing this review because I’ve been using Instagram ever since 2013 and I’m very upset about the new update and features. Instagram has been my favorite app for a very long time but recently I’ve felt super conflicted about whether or not I even enjoy being on the app anymore. I don’t like the fact that posts don’t show up in chronological order anymore, it’s very hard for me to see what my followers post now! I think it’s super inconvenient to have to click on ‘view older posts’ in order to see posts from people that you follow. I’m not sure if anyone else is having this problem but my Instagram stories are messed up as well. People who I personally know and interact with used to be at the top of my viewers list but now my viewers list is in a super random order and random people that I don’t even know or care about are at the top of my viewers list. I feel like I’m stuck in a nightmare or something because I really miss the way that my Instagram used to be set up/ the layout of my Instagram before the update. PLEASE UNDO THE UPDATE AND NEW FEATURES, I’M NOT A FAN! I’m sure a lot of other people agree with my comments and concerns as well!",5,,2020-08-24 04:16:57,,,,us,en
81,App Store,41c9e063-424b-4040-a8f7-b0fc8bf15365,yallwallin,Worst experience ever,"Made a great account and was gaining a lot of followers but only ended up having it for 6 days because Instagram banned it. I had 600 hundred followers and was averaging 100 followers gained a day. The first thing they did to my account was make it unable to comment but that was understandable I guess because I was commenting a lot. They then lifted this after one day. I started posting again and realized my hashtags didn’t work because now they shadow banned me because (and I’m guessing) they believed my account was a bot. This got me mad but my account was still thriving so I did not care. They than started deleting some of my post claiming it went against their guidelines which I read later on and saw that it didn’t.i also made a promotion with one of my vids and had no problems and the next time I tried doing it with the same vid They said it went against there ad policy. Yesterday at 9p.m I went to check how many followers I had before I went to sleep and saw that they had banned my account all together with no warnings what so ever. They didn’t give me a chance to do anything. Today I also realized every account on my phone is shadow banned and I cant create any accounts anymore so yea long story short Instagram screwed me over and is the worst social app to date. Thanks a lot
EDIT: I’m now logged out of Instagram and can’t sign in to any account or make a new one and I’m not banned on those accounts",1,,2019-05-15 18:29:22,,,,us,en
82,App Store,df254213-7b84-4bb3-9c65-1b09846be0d6,averyjae,HELP ME PLEASE!!!!!!!!!!,"I am trying so hard to create a small business and I use Instagram to help me build a following. I have spent the entire summer posting and building a following. I posted a reel this morning and I received a message that my account has been deactivated!! There was nothing inappropriate about the post, it was of a handbag. I went through all of the steps to report the problem but nothing is working. This is fraud. My account is 100% legitimate and I have put 100’s of hours into it. I am sitting here in tears because all of my hard work and dedication is gone. I need this to be resolved ASAP. I do not want to have to switch to TIK TOK and learn how to use a whole new forum but if my account is not restored with all of my content that I have spent hundreds of hours and more than $1,000 to create I will have no choice but to abandon Instagram and learn how to use Tik tok only. Please do not force me to do this. I have been a loyal Instagram user for years. PLEASE REACTIVE MY ACCOUNT SHOPPARKERREED!!!!!!!!! 24 hours later all of my hard work is gone. I am devastated. Instagram you should be ASHAMED of yourself. I have paid for hundreds of dollars of ads from your fraudulent vile service. You have crushed my hard work and completed negated all of my hard work this summer. Please restore my account or give me my money back. I have been in tears for 24 hours Instagram do the right thing!!!!!",1,,2022-09-09 23:46:22,,,,us,en
83,App Store,2e394a2b-f20b-4efd-882a-bbdc1a68b605,A. Kelsall,Going down the drain fast,"I’ve had an account for 5 years and in that 5 years I’ve never seen a single bit of support from Instagram for anyone. Artists in particular are constantly brushed to the side to make way for unerage girls shaking their backsides and guys doing stupid parkour tricks that we’ve seen a thousand times.
Recently I discovered that they AUTOMATICALLY put a sensitivity control on our accounts. The default is the “limited” option and it limits what “sensitive content” you see. There have been posts made about how to turn this off. Howeverr for some unknown reason, I cannot. I can’t even get an explaination as to why I’m being treated like a child. So I’m conveniently stuck on the limited option with no app update and no way to turn it off. I’m undeniably angry. 
To further this, Instagram, and Adam Mosseri, the head of Instagram, has also come out and said they will be turning more into TikTok than focusing on being a picture-sharing platform like they’ve always been. Mosseri posted a video on Twitter explaining this. So artists, once again, are being brushed aside and left in the dust so Instagram can try to be more like TikTok.
What I’m trying to say is if you are an artist or you want to share pictures, and you don’t have time to make Reels every single day to keep your head above water, do NOT get Instagram. I’m currently looking for alternatives because I’m sick of it.",1,,2021-07-23 13:32:33,,,,us,en
84,App Store,311d79a2-fc86-4400-bedd-54bb2c1c088a,Awesome bug 2001,Just some suggestions,"Hi, so I really love Instagram, but it might be nice to have a feature where you can disable your view of the like button (AKA you, as the person posting something, don’t have to see how many people like your post).  I struggle with a lot of perfectionism and social anxiety, and so I tend to hold a lot of my personal value in how many likes I get on a post I make.  It would just be nice to not have “how many people like this” be the reason I choose or don’t choose to post something, or have it become criteria for my self worth.  But, this isn’t to say that people can’t actually “like” my post.  They still could, it’s just that I wouldn’t be able to see it.

Also, it would be lovely to be able to disable the explore page of Instagram for certain times of the day.  I spend hours, and I mean HOURS, on the explore page avoiding and procrastinating my work.  I like having the app around on my Home Screen, I just would like to not feel like as soon as I open it I am going to waste the day scrolling.  I know the whole point of an app is to have people use it, but I think I would use it in a much healthier way if I had the option to place restrictions for myself within the app.",4,,2021-04-14 21:11:00,,,,us,en
85,App Store,fc7184c7-1143-4dc1-bfa1-960d79681688,Lizzy687lopes,PLEASE FIX YOUR FILL OUT FORMS ! THEY DONT PROCESS!! I DONT FEEL SAFE,I literally don’t know what to do anymore. Someone’s pretending to be me I try filling in the form attached my ID I even tried through the computer and it’s saying they can’t “process my request”  I tried other ways to report it to them by reporting a specific photo cause the profile photo they have of me is the same at the photo they uploaded I sent the report EXPLAINING THAT THEIR FORM ISNT WORKING sending the photo so they can see and my photo to confirm that I’m the one in the photo.... they replied saying they can’t process my report cause I sent too many pictures they ask me to sent a picture of just me holding my Id. The only thing they did was take down the photo the fake account uploaded!!! They literally had one job... like don’t you see my ID has the same name of the account ? And the photo uploaded is the same as the profile picture? That makes no sense. I heard you can get an account deleted if you have about 15 people to report it... that didn’t work either... mind you I don’t even have a personal Instagram anymore I deleted it due to this person trying to do me harm... I have no idea what to do. I already tried reporting the issue “somethings not working” to them and after submitting it little 30 seconds after it says I need to tap to re try uploading my report cause it’s not going through... please can someone help me with this... I feel so unsafe !,1,,2021-02-03 07:12:15,,,,us,en
86,App Store,b4de9a5c-680e-49b8-a7a2-c88ac453d4a6,por verick gonzalez,Sticker music error,"good night instagram is a good application because you can put music in your stories you can post photos of your past and instagram is a very quiet app and there an error that has been happening to me a few days ago create a company account and create a Facebook page  from company and link my account where I had the company link my Facebook account to instagram and when I make a story and put the music sticker I don't get the music I want I get strange music and when I look for the song I don't get the  song then I tried to clear the instagram cache memory by removing the app I reinstalled it I changed my company to my personal account and my personal account I have private and then I removed my Facebook account that was linked to instagram and also in Facebook delete  permanently my company page and turn off my phone delete the application again i went back to doing a story after i delete all that and i still can't put music i get  music that I do not know please I ask you I need you to fix my account please because due to this error I can not do more stories with music, Thank you and good night.",5,,2021-01-17 01:42:43,,,,us,en
87,App Store,1e016f54-3f6f-4281-8d9e-6fe54d0826e9,Ryles2321,Very disappointed,"This is the SECOND time I’ve had this issue. I am not able to repost other stories and I’ve tried EVERY strategy to fix this problem, but it does not seem to work. You would think this problem would be fixed by now because as it has come to my attention it’s not a small group of people suffering from this but instead A LARGE AMOUNT. I love Instagram but this small bug has really irritated me, because reposting and sharing posts to my story is important to me, especially in this time. 
I’m only 15 and I might sound naive but I can say that I am very, VERY disappointed that the company of Instagram, or whoever fixes these bugs has yet to fix this one. It is a big deal considering it is one of the MAIN features of this app and it can be fixed, I know it. SO, like any other bug, it needs to be fixed NOW!! Before everyone gets angry and starts to put negative ratings on this app. 
I’m rating this a four star because I have pity on the app itself. If it’s not going to be fixed and eventually ignored, I’ll just delete it and put my rating lower. I know Instagram will see this because there are others who’ve complained and have yet to be responded. 
Thank you. Stay safe.",4,,2020-05-29 00:01:18,,,,us,en
88,App Store,bf744e2a-90cd-4a19-b255-fa582f36f7dd,Blobycorn101,"great app, some changes would be amazing:)","Instagram is a great app that I use on a daily basis, I love it and i’ve had it multiple years, but there are some changes that would make this app go above and beyond that me, and many others, would appreciate. First off, after you post multiple pictures in one post, you should be able to delete some pictures out of the post without having to delete the whole post. This would make so many users more happy because there are countless times when you accidentally post one picture in a group of pictures that you don’t like, but you didn’t realize it in time and you already have many likes and comments so you don’t want to delete the whole post and you just stay stuck on what to do. Also, if you creators made a way to preview certain pictures on a private account that the creator of the account puts up that would be amazing! It’s difficult to tell who some people are sometimes when you are only able see their profile pic so if you were able to select a few pictures from camera roll to put up (no likes or comments involved) it would be a huge help.

 Thank you creators for the amazing app:) 
                                                            ~Kailee",4,,2019-07-29 15:08:26,,,,us,en
89,App Store,15b0febf-ee14-47ea-9f36-a050d91e1df2,____callmebella,Can’t create and Shadow banned,Ever since I started using reels and my platform grew a bit more my page has had unexplained issues and glitches. First I couldn’t edit my drafts in the app and would have to download them which decreases the quality of your video. Because the quality is now no longer as good the views go down. After this continued it then became so I couldn’t post cover photos to my reels and each time I did give my reels an aesthetically pleasing cover photo Instagram would remove it later. This too was frustrating. Finally the last straw was after posting a reel I began to get likes but even after several refreshes it said the video had 0 views. How can a video have likes with no views? I became so frustrated I deleted the app in order to hopefully refresh and restore it however doing this made things worse. Now my Instagram has for some reason reverted to the old version with the old discovery page and the old menu bar that has no reels viewing option or reels create option. So now I can’t create reels at all why??? I reached out to IG but instead of Recieving help I became shadow banned. Now this app is completely useless as I can no longer create my content for my page and business and I did nothing wrong nor did I violate any guidelines. I do not understand this but I can no longer try to use an app that clearly doesn’t want people like me on it.,1,,2021-12-16 03:40:20,,,,us,en
90,App Store,7fc72fe4-4d08-4973-b958-21a88fe22c99,Megan3133,Fix in update,"Okay so I absolutely LOVE Instagram. Recently I have noticed it is not loading all of the posts. I will go on Facebook and see a picture posted that states it is linked with Instagram but never see it on my Instagram feed.  Also when you refresh it will take some of them completely off of the feed instead of putting them towards the bottom.  Can you please fix it! This is causing people to not get any likes at all. My followers say they never see my pictures unless they search my profile. I keep seeing the same pictures over and over again. Some days I get half of the likes I normally do because people do not see my pictures. This is very frustrating. 

Another thing that is annoying is the adds that I don’t ask to see. They are very creepy because they relate to the things that I like but that’s not why I got instagram. It seems like this app is trying to copy every other social media app such as Snapchat and Facebook. 

I have been having this issues about loading pictures and my followers not seeing my stuff for about a year now. Can we please go back to the old instagram where everything was in chronological order?",5,,2017-12-20 13:05:32,,,,us,en
91,App Store,454a2835-04d6-41ab-96c7-9e386818272a,ciboneyolmsted,You are losing long time users,"Ive been on instagram since it came out okay, I’ve been through all of the updates. I can deal with changes to layout, and bugs. What i can’t deal with is feeling like i am being thrown into what feels like a money making business. I understand you want to make money, but instagram originally was a platform to share photos and videos that’s it. I like to think of it as my digital journal, but now it feels like a task to even navigate and find posts that I genuinely want to see. Consider that maybe not everyone wants to be invaded with things to buy even if it is targeted to us, it is unecessary because if we truly need a product we know exactly where to get it without the need of Instagram invading our experience. Instead of cultivating posts you think I would like, leave it up to me the human to make those decisions. I like to think for myself. And what’s up with changing the chronological order of posts? What sense does it make to cycle in and out older posts from users. It is not useful, people like to feel in control. Instagram used to be a cool platform to literally EXPRESS and only that! You try too hard to fit in Instagram, stay original that was your best quality. Make changes and listen to your users, were the ones that keep you alive. We’ve got tired of apps before, don’t be the next one.",2,,2020-12-03 00:23:11,,,,us,en
92,App Store,13773c7d-1e46-4f15-9dc4-5b50a23a5d9b,nacephus,It was great and now no one sees my posts,"I’ve had instagram since I can honestly remember and I’ve always loved it. But recently I have started an art account and it was going smoothly the first probably 7 months until Instagram updated and now no one sees my posts. I’m not gaining followers because my posts aren’t recommended because IM NOT A BIG ACCOUNT. It honestly irks me to see how my hard work to draw and post almost every day is now basically all for nothing because everything is being handed to the bigger accounts. Smaller accounts are now butted to the side and ignored. There is almost no was of growing. I use hashtags, my story, and I posted regularly— yet my numbers still decreased with the new update. I feel like it is their way of saying “don’t promote? Don’t grow.” Sorry but not everyone is able to pay for that mess. I just wish everything was fair like it used to be. Why do big app developers always ruin something that was going so good? How can anyone else make it when they aren’t given the chances the bigger accounts once were given?

Please, backtrack and return it to how it used to be. I’ve had many other artists also complain and get discouraged because they feel the same way. It may seem like a problem only social media addicted teens would complain about but when you are trying to get out there and get known so that maybe you can have a career out of it, it’s a kick to the gut.",1,,2019-10-18 03:17:35,,,,us,en
93,App Store,22821700-2699-406e-8990-9d79bfbd8fbb,Gooey penguin30053,I cannot recommend this app,"Instagram is a terrible social media platform with a horrible community with horrible bugs and only makes itself worse. I cannot recommend this app to anyone. I would delete this app in a heartbeat if I didn't talk to so many people on this app. The app tries reinventing itself and only makes itself worse by doing so. The app chooses the remake things that work perfectly on the app and make it over complicated instead of fixing actual infuriating bugs in the app. If you leave the app halfway through a text, the part of the text will show up in the chat every time you open up that conversation for a day or two until it stops for no reason at all. The app also chooses to implement other features that don't need to be added like changes to the profile page and making it more likely to mis-tap and hit a story button when trying to go back from messages than before. It chooses to implement these kinds of features instead of ones I, personally would really like like a feature to read all story's or better privacy. It also infuriates me that they have not chosen to make and iPad app yet. They know they don't need to make this app better because many people have no choice but to use it, like me. Do not get this app and save yourself your own time and brain power trying to understand what they were thinking doing some of the things they do with this app.",1,,2018-12-28 20:20:03,,,,us,en
94,App Store,5f1a24ae-88cd-409b-8e58-91fde1a593b2,Brianna Renee S,Needs to fix glitches in the app,"Instagram has always been my favorite social media app, however, recently I have had VARIOUS problems due to malfunctions within the app. At the beginning of September 2018, I was logged out of my Instagram account for no reason at all. No big deal, I’ll just log myself back in, right? Wrong. Every time I tried to log in it said an error had occurred. I logged into my Instagram through the safari app to make sure my password was correct, and it allowed me to do so. Now knowing that I was using the correct password, I tried again to log into my account through the Instagram app itself. No luck, once again. I contacted Instagram through email and they said there was nothing they could do about the problem. It is now March of 2019 and the problem is still occurring. Instagram needs to fix this situation. Which according to Google, multiple people are facing similar issues as well. Please Instagram, fix these glitches within the app or help the people who are facing these problems. This is a very irritating problem and the Instagram Team just seems to push it to the side. This is not an efficient way to run a company.",5,,2019-03-19 18:10:05,,,,us,en
95,App Store,11ea8b44-b15f-489f-a5e3-25ea93b0df59,luiza bacetti,1- Impersonation problem not addressed for months! 2- TERRIBLE for business accounts!,"I’ve been having Instagram for personal use for a long time, but since a couple of months ago, things started to go downhill FAST. 
First - Every single promotion I create in my business account says it’s approved, and still is not shown to ONE person. I’ve already checked every single thing that I could be doing wrong, but there’s absolutely nothing wrong. Great quality photo, right size, right content, insta page connected to the Facebook page, you name it. And that would’ve been ok, if it wasn’t for the drastic change in the algorithms, which have been showing my page to its followers every day less and less. The only way to get engagement is by paying them to run ads, and even when you do it, they do not work... such a disappointment! 
Second issue - someone created a fake account of my personal page and HAS BIKINI photos, promising pornographic videos as if it is me, and even though I’ve already reached out to Instagram MULTIPLE times, and have about 100 friends who have reported the fake account, after 2 months ITS STILL THERE! And following every single male in my personal account. The account uses the exact same profile photo & bio as mine, and has blocked me so I can’t see it. — but I can see it through my business account.
Instagram hasn’t responded to any of my attempts to fix things for months.",1,,2020-11-17 07:20:08,,,,us,en
